,Unnamed: 0,index,start,end,transcription,source,lang,full_path_infile,full_path_outfile,log_file_name,recognized
2651,2651,2651,29.31299999999999,31.507000000000005,iličilləwektadūmindūokolo,2007_Strelka_Andreeva_LR3-2-3.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-2-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2651.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2651.log,ilitʃilametadomenbuko
2652,2652,2652,31.507000000000005,33.5,mindūďaγadūworawek,2007_Strelka_Andreeva_LR3-2-3.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-2-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2652.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2652.log,mebunjazadolame
2653,2653,2653,33.5,35.172,ilōdāəčəlsururə,2007_Strelka_Andreeva_LR3-2-3.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-2-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2653.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2653.log,iːwataabato
2654,2654,2654,36.007999999999974,39.03899999999999,nuətotariŋiwunburukə̄kuttən,2007_Strelka_Andreeva_LR3-2-3.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-2-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2654.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2654.log,maltastariːamanbokwkota
2655,2655,2655,39.652,40.57600000000002,sururən,2007_Strelka_Andreeva_LR3-2-3.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-2-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2655.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2655.log,-
2656,2656,2656,40.66199999999998,42.476000000000006,ətə̄tčənəŋənəďəpkī,2007_Strelka_Andreeva_LR3-2-3.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-2-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2656.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2656.log,apaːtenanaɟati
2657,2657,2657,22.702,26.22300000000001,birajalāgoromomomūlōďəkəltālā,2007_Strelka_Andreeva_LR3-1-5.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-1-5.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2657.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2657.log,milajaːɡaroamamuːmadekotala
2658,2658,2658,26.24700000000001,38.06599999999997,triilarānadoaŋikəltəγəďənəatdɨhattəγətčətəγətkəltadūpakaabratnoiďošspolnɨmiwedrolwə,2007_Strelka_Andreeva_LR3-1-5.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-1-5.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2658.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2658.log,erilaraːnadamikotleteatkatoletitolakotdobataadiːadranedofoieːdrla
2659,2659,2659,39.87099999999997,44.63600000000002,mūwətuγəgāssəlimgāssəlimmūwətuγəaŋəmūwəbirajaduk,2007_Strelka_Andreeva_LR3-1-5.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-1-5.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2659.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2659.log,muːɡataɡasaemmaɡasaɲimmhuːatjamamɡobirajaːdo
2660,2660,2660,21.367999999999995,23.791,drukmə̄rwərwekičətmə̄čilləw,2007_Strelka_Andreeva_LR3-0-6.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-0-6.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2660.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2660.log,domaaleitʃetmak
2661,2661,2661,24.204999999999984,24.841000000000008,onńikə,2007_Strelka_Andreeva_LR3-0-6.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-0-6.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2661.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2661.log,a
2662,2662,2662,24.841000000000008,31.786,ńitālānatālāodantālāoďannəśinəaŋiďanmikčānďanśindulō,2007_Strelka_Andreeva_LR3-0-6.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-0-6.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2662.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2662.log,ɲiːalamanflaodnətalaʊənəsɪnaəɟənmkɛndʒəmsɪndoːlɔ
2663,2663,2663,32.041,34.46800000000002,onńikəďəmdə̄əŋəńīdə̄,2007_Strelka_Andreeva_LR3-0-6.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-0-6.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2663.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2663.log,ɲakattido
2664,2664,2664,34.46800000000002,35.529999999999966,ičətčəŋnəmtuγə,2007_Strelka_Andreeva_LR3-0-6.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-0-6.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2664.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2664.log,itemnampuje
2665,2665,2665,35.55799999999999,38.62400000000002,tariŋiwaŋiranhorolistən,2007_Strelka_Andreeva_LR3-0-6.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-0-6.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2665.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2665.log,tademivaʃaneraxoroiːsta
2666,2666,2666,38.65899999999999,40.791,sururənsururən,2007_Strelka_Andreeva_LR3-0-6.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-0-6.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2666.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2666.log,-
2667,2667,2667,40.884000000000015,43.618,tadukəśīlə̄bituksāmətďulājisurum,2007_Strelka_Andreeva_LR3-0-6.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-0-6.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2667.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2667.log,anotatʃiatmitoksamajoːlaːfor
2668,2668,2668,28.096000000000004,30.565999999999967,ətogawarittarəgunďərən,2007_Strelka_Andreeva_LR3-2-6.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-2-6.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2668.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2668.log,etadramaitətaneɡundʒela
2669,2669,2669,30.57,34.642999999999965,amaamīmminŋīamīmminŋīgunčōntuγi,2007_Strelka_Andreeva_LR3-2-6.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-2-6.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2669.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2669.log,amaamimiɲitamemɲiɡuːdʒonte
2670,2670,2670,34.932000000000016,36.533000000000015,gunčōn,2007_Strelka_Andreeva_LR3-2-6.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-2-6.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2670.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2670.log,muːndʒaːn
2671,2671,2671,36.533000000000015,38.85300000000001,śīswatojbiśinnə,2007_Strelka_Andreeva_LR3-2-6.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-2-6.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2671.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2671.log,nasiːitoːbienne
2672,2672,2672,39.12299999999999,44.85300000000001,śinəətə̄nńīdə̄aŋirəśinəətə̄nńīdə̄aŋirədabdīragawarit,2007_Strelka_Andreeva_LR3-2-6.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-2-6.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2672.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2672.log,sinnataɲiːdɔmirasinataɲiːdiːradadiːrnuː
2673,2673,2673,21.910999999999948,31.16700000000004,<нрзб>ranəlwimə̄ninaŋipkīputəŋkīnšamanskəjilďitarə,2007_Strelka_Andreeva_LR3-1-8.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-1-8.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2673.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2673.log,laaːnmamemanənaɲetiːspotomuinamansteidter
2674,2674,2674,31.697000000000006,42.55499999999995,nuŋanŋīlinbičōtɨnweśinēkurinčəmonputəčiwurin,2007_Strelka_Andreeva_LR3-1-8.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR3-1-8.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2674.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2674.log,maniddtʃatenvesənteotʃematputetʃire
2675,2675,2675,22.252,27.791,wekəməktəďəŋkītɨnbagdakəlkorēlōorordulāwundomašnijedulāwun,2007_Strelka_Andreeva_LR4-1-0.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR4-1-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2675.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2675.log,vekomuktedʒetitenvandakoukoremorordmaondame
2676,2676,2676,28.164,31.434,əməŋtəəməəməpkīlkaždɨjgotərə,2007_Strelka_Andreeva_LR4-1-0.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR4-1-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2676.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2676.log,omatɟoomomifardeɡotə
2677,2677,2677,31.434,34.501,tarənuŋarwatɨnbagdakəlďiinďəŋnərəwtōli,2007_Strelka_Andreeva_LR4-1-0.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR4-1-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2677.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2677.log,tademamrvatenmatafadeinemdaltoni
2678,2678,2678,35.274,47.252,ərəəśīələpaspaslednijəanŋańīldulə̄ačirorabagdakəltə̄tālāučaskoldūwun,2007_Strelka_Andreeva_LR4-1-0.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR4-1-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2678.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2678.log,oneootʃioloospofledɲiamnaɲimdolofatʃerorobndasoopalautʃastoldun
2679,2679,2679,27.688,31.254999999999995,itōlīdōldīlləwdōldīrəw,2007_Strelka_Andreeva_LR6_1-1-1.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR6_1-1-1.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2679.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2679.log,taːlidoːdemladoːldira
2680,2680,2680,31.707,35.038000000000004,aŋibūńīďərilwəirgičilwədōldīrəw,2007_Strelka_Andreeva_LR6_1-1-1.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR6_1-1-1.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2680.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2680.log,anebuːɲideredaerkikinadodero
2681,2681,2681,35.583,40.596,ŋə̄ləwsikōətnamatəamawunəwkīdōldīrə,2007_Strelka_Andreeva_LR6_1-1-1.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR6_1-1-1.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2681.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2681.log,ɲelisikootamataarmaːonotitotziva
2682,2682,2682,40.661,45.099,ŋələhawalďaranďukčawəďuwəhawalďaranərďərən,2007_Strelka_Andreeva_LR6_1-1-1.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR6_1-1-1.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2682.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2682.log,xawaldʒɛrandʒaːwəduːafawaaradir
2683,2683,2683,24.535,26.773000000000003,būńīllətarəaŋilŋōnimil,2007_Strelka_Andreeva_LR6_1-2-2.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR6_1-2-2.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2683.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2683.log,bɲivtalma
2684,2684,2684,26.773000000000003,32.928000000000004,bigunilimamatkībūńīďərəŋə̄ləwsigunilim,2007_Strelka_Andreeva_LR6_1-2-2.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR6_1-2-2.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2684.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2684.log,biɡuːɲelmiteamatkiuːɲederoeɲelusjaɡuːɲelim
2685,2685,2685,33.63300000000001,37.74600000000001,īlāəlāaŋilipədūbiďərəďebŋənələwərnawernaaŋičal,2007_Strelka_Andreeva_LR6_1-2-2.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR6_1-2-2.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2685.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2685.log,elaoaɲedeptuːbiderotepuŋamalnavenaitʃa
2686,2686,2686,37.74600000000001,40.00299999999999,ďebŋənələwərďebďərətarəŋōnimil,2007_Strelka_Andreeva_LR6_1-2-2.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR6_1-2-2.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2686.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2686.log,enaaoeteatadamane
2687,2687,2687,40.918000000000006,45.39099999999999,aŋilwəbagdakə̄lwəwāďakilwərtarəďebďərə,2007_Strelka_Andreeva_LR6_1-2-2.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR6_1-2-2.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2687.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2687.log,aɲuːabadakavadʒatəatredebdirə
2688,2688,2688,25.74000000000001,31.62700000000001,ətirkə̄mwasilijiwanowičsururəngənnə̄stənororďisawōdalwəgənnə̄rənəməwrən,2007_Strelka_Andreeva_LR6_1-0-6.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR6_1-0-6.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2688.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2688.log,tekaafiʎasomandemstamarodetessamotoemaama
2689,2689,2689,32.43299999999999,36.43299999999999,patomčāskīsururəwhərəkəthərəkəthoktətsururəwkəəsīlə̄,2007_Strelka_Andreeva_LR6_1-0-6.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreeva_LR6_1-0-6.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2689.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2689.log,ʌnɡasɪsʊʊʌrɡətrəkətɔatsoːnɔkɔsiː
2690,2690,2690,22.520000000000003,25.923,əčə̄d'ūrisčərəanŋanīigəanŋanīdulin,2007_Strelka_Andreev_LR1-1-0.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreev_LR1-1-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2690.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2690.log,dʒaduistaraɡanikeanaiːu
2691,2691,2691,27.21,29.353,tadūbičonbodo,2007_Strelka_Andreev_LR1-1-0.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreev_LR1-1-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2691.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2691.log,adebitʃaːbad
2692,2692,2692,31.086,33.963,nəlkinəlki,2007_Strelka_Andreev_LR1-1-0.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreev_LR1-1-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2692.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2692.log,nalkinalke
2693,2693,2693,35.82,38.71,ərəamanamīnmihawald'ačanstadədū,2007_Strelka_Andreev_LR1-1-0.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreev_LR1-1-0.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2693.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2693.log,namaanmamaditantadad
2694,2694,2694,22.997,25.723000000000003,nunīwəlulgurd'andəkəčonbīwun,2007_Strelka_Andreev_LR1-2-1.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreev_LR1-2-1.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2694.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2694.log,iɲeokuːtantakodatʃanbiu
2695,2695,2695,25.78100000000001,27.05,surud'ēngorolī,2007_Strelka_Andreev_LR1-2-1.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreev_LR1-2-1.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2695.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2695.log,daːk
2696,2696,2696,28.34700000000001,29.697000000000006,nuirgišilwunmanawullə,2007_Strelka_Andreev_LR1-2-1.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreev_LR1-2-1.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2696.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2696.log,biʃbala
2697,2697,2697,30.887,32.81999999999999,amāsururəngūləltiki,2007_Strelka_Andreev_LR1-2-1.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreev_LR1-2-1.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2697.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2697.log,masu
2698,2698,2698,34.43100000000001,35.52000000000001,d'əwtiləlwunāčin,2007_Strelka_Andreev_LR1-2-1.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreev_LR1-2-1.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2698.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2698.log,dʒaaːtʃ
2699,2699,2699,36.356,38.75800000000001,ororkətəməməəpkōtəpūčiwrə,2007_Strelka_Andreev_LR1-2-1.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreev_LR1-2-1.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2699.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2699.log,aakəpəməmaakwatpudʒi
2700,2700,2700,40.23599999999999,41.78100000000001,mōndikiwiətənnitəpūttə,2007_Strelka_Andreev_LR1-2-1.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreev_LR1-2-1.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2700.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2700.log,andəkjtɔnnetaput
2701,2701,2701,25.52000000000001,26.52000000000001,ilantolgokīlin,2007_Strelka_Andreev_LR1-2-3.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreev_LR1-2-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2701.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2701.log,t
2702,2702,2702,28.52000000000001,31.489000000000004,gruspanusuruwrən,2007_Strelka_Andreev_LR1-2-3.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreev_LR1-2-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2702.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2702.log,baf
2703,2703,2703,32.15700000000001,33.44399999999999,gənnə̄sinənd'əwtiləwər,2007_Strelka_Andreev_LR1-2-3.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreev_LR1-2-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2703.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2703.log,amamat
2704,2704,2704,34.34700000000001,39.642999999999965,abūtōliamardūnəńomunəulīrənda,2007_Strelka_Andreev_LR1-2-3.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreev_LR1-2-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2704.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2704.log,butaːleamaduːaamooliaa
2705,2705,2705,39.642999999999965,41.63,idolboltonodərūmkičəlləw,2007_Strelka_Andreev_LR1-2-3.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreev_LR1-2-3.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2705.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2705.log,abtapʃ
2706,2706,2706,21.363999999999976,23.565999999999967,āsinəmānmukakān,2007_Strelka_Andreev_LR1-0-5.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreev_LR1-0-5.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2706.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2706.log,afiamukakai
2707,2707,2707,24.519999999999985,25.519999999999985,hukulə̄mhukulə̄m,2007_Strelka_Andreev_LR1-0-5.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreev_LR1-0-5.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2707.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2707.log,ak
2708,2708,2708,26.519999999999985,27.607000000000035,gēwandōldīm,2007_Strelka_Andreev_LR1-0-5.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreev_LR1-0-5.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2708.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2708.log,ɡemdodemu
2709,2709,2709,27.67599999999999,28.846000000000004,kəŋgilōnkəŋginəllən,2007_Strelka_Andreev_LR1-0-5.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreev_LR1-0-5.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2709.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2709.log,anbilaːknbib
2710,2710,2710,31.351,32.725000000000016,biənīndūwigunim,2007_Strelka_Andreev_LR1-0-5.mp4,evn,/Volumes/Boston/Data/NLP/SharedTask/ASR/Pilot_Data/audio_to_release/evn/2007_Strelka_Andreev_LR1-0-5.mp4,/Volumes/Boston/Scratch/dli_del/wav_split_gold/2710.wav,/Volumes/Boston/Scratch/dli_del/wav_split_gold/logs/2710.log,banentakum
